CIS,Nom,Nom_Substance
66343989,"ACIDE FUSIDIQUE VIATRIS 2 %, crème",ACIDE FUSIDIQUE
65427676,"ACIDE GADOTERIQUE GUERBET 0,5 mmol/mL, solution injectable",OXYDE DE GADOLINIUM
65427676,"ACIDE GADOTERIQUE GUERBET 0,5 mmol/mL, solution injectable",DOTA
64913426,"ACIDE GADOTERIQUE GUERBET 0,5 mmol/mL, solution injectable en seringue pré-remplie",OXYDE DE GADOLINIUM
64913426,"ACIDE GADOTERIQUE GUERBET 0,5 mmol/mL, solution injectable en seringue pré-remplie",DOTA
64314490,"ACIDE TRANEXAMIQUE AGUETTANT 0,5 g/5 mL, solution injectable",ACIDE TRANEXAMIQUE
64564711,"ACIDE TRANEXAMIQUE ARROW 0,5 g/5 ml I.V., solution injectable",ACIDE TRANEXAMIQUE
67420125,"ACIDE TRANEXAMIQUE TILLOMED 0,5 g/5 mL, solution injectable",ACIDE TRANEXAMIQUE
67212124,"ACIDE TRANEXAMIQUE VIATRIS 0,5 g/5 mL, solution injectable",ACIDE TRANEXAMIQUE
68806603,"ACIDE URSODESOXYCHOLIQUE ARROW 250 mg, comprimé pelliculé",ACIDE URSODÉSOXYCHOLIQUE
69307489,"ACIDE URSODESOXYCHOLIQUE ARROW 500 mg, comprimé pelliculé sécable",ACIDE URSODÉSOXYCHOLIQUE
60970141,"ACIDE URSODESOXYCHOLIQUE BIOGARAN 250 mg, comprimé pelliculé",ACIDE URSODÉSOXYCHOLIQUE
61225182,"ACIDE URSODESOXYCHOLIQUE BIOGARAN 500 mg, comprimé pelliculé sécable",ACIDE URSODÉSOXYCHOLIQUE
66438622,"ACIDE URSODESOXYCHOLIQUE TEVA 250 mg, comprimé pelliculé",ACIDE URSODÉSOXYCHOLIQUE
62508863,"ACIDE URSODESOXYCHOLIQUE TEVA 500 mg, comprimé pelliculé sécable",ACIDE URSODÉSOXYCHOLIQUE
62994066,"ACIDE URSODESOXYCHOLIQUE VIATRIS 250 mg, comprimé pelliculé",ACIDE URSODÉSOXYCHOLIQUE
69846255,"ACIDE URSODESOXYCHOLIQUE VIATRIS 500 mg, comprimé pelliculé sécable",ACIDE URSODÉSOXYCHOLIQUE
67519707,"ACIDE ZOLEDRONIQUE ALTAN 4 mg/100 ml, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
66175242,"ACIDE ZOLEDRONIQUE ALTAN 5 mg/100 ml, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
64410713,"ACIDE ZOLEDRONIQUE BIOGARAN 4 mg/100 ml, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
67367683,"ACIDE ZOLEDRONIQUE BIOGARAN 5 mg/100 mL, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
68011537,"ACIDE ZOLEDRONIQUE MYLAN 4 mg/5 ml, solution à diluer pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
64044205,"ACIDE ZOLEDRONIQUE SANDOZ 4 mg/100 ml, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
67182791,"ACIDE ZOLEDRONIQUE SANDOZ 5 mg/100 ml, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
69694737,"ACIDE ZOLEDRONIQUE TILLOMED 4 mg/5 mL, solution à diluer pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
68480627,"ACIDE ZOLEDRONIQUE VIATRIS 4 mg/100 ml, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
65063322,"ACIDE ZOLEDRONIQUE VIATRIS 5 mg/100 ml, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
64908596,"ACIDRINE, comprimé à croquer",LAURILSULFATE DE MYRTÉCAÏNE
64908596,"ACIDRINE, comprimé à croquer",GALACTANE (SULFATE DE)
64908596,"ACIDRINE, comprimé à croquer",ALUMINIUM (AMINO-ACÉTATE D')
68527678,ACIDUM PHOSPHORICUM COMPOSE,PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
68527678,ACIDUM PHOSPHORICUM COMPOSE,ARGENTUM NITRICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
68527678,ACIDUM PHOSPHORICUM COMPOSE,AVENA SATIVA POUR PRÉPARATIONS HOMÉOPATHIQUES
68527678,ACIDUM PHOSPHORICUM COMPOSE,ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES
68527678,ACIDUM PHOSPHORICUM COMPOSE,GELSÉMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
68527678,ACIDUM PHOSPHORICUM COMPOSE,KALIUM PHOSPHORICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
68527678,ACIDUM PHOSPHORICUM COMPOSE,SELENIUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
68527678,ACIDUM PHOSPHORICUM COMPOSE,ANACARDIUM ORIENTALE POUR PRÉPARATIONS HOMÉOPATHIQUES
67306342,"ACLASTA 5 mg, solution pour perfusion",ACIDE ZOLÉDRONIQUE MONOHYDRATÉ
60991573,"ACLOTINE 100 UI/mL, poudre et solvant pour solution injectable",ANTITHROMBINE HUMAINE 
67159166,"ACODORON, solution injectable",ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES
61736892,"ACONITUM FEROX BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACONITUM FEROX POUR PRÉPARATIONS HOMÉOPATHIQUES
64692465,"ACONITUM NAPELLUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES
69203615,"ACONITUM NAPELLUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES
66506742,"ACONITUM NAPELLUS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES
61104024,"ACT-HIB 10 microgrammes/0,5 mL, poudre et solvant pour solution injectable en seringue préremplie. Vaccin conjugué de l'Haemophilus type b",HAEMOPHILUS TYPE B (POLYOSIDE) CONJUGUÉ À LA PROTÉINE TÉTANIQUE
65090198,"ACTAEA RACEMOSA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACTAEA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
62179617,"ACTAEA RACEMOSA DECOCTE WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH","ACTAEA RACEMOSA, DÉCOCTÉ POUR PRÉPARATIONS HOMÉOPATHIQUES"
60002746,"ACTAEA RACEMOSA FERRIER, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACTAEA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
69255099,"ACTAEA RACEMOSA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACTAEA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
68185160,"ACTAEA SPICATA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ACTAEA SPICATA POUR PRÉPARATIONS HOMÉOPATHIQUES
69330705,"ACTAEA SPICATA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",ACTAEA SPICATA POUR PRÉPARATIONS HOMÉOPATHIQUES
65464525,"ACTHEANE, comprimé",ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES
65464525,"ACTHEANE, comprimé",ACTAEA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
65464525,"ACTHEANE, comprimé",GLONOINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
65464525,"ACTHEANE, comprimé",SANGUINARIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
65464525,"ACTHEANE, comprimé",LACHESIS MUTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
69488452,"ACTICARBINE 70 mg, comprimé enrobé",CHARBON ACTIVÉ
61774341,"ACTICARBINE, comprimé enrobé",CHARBON ACTIVÉ
61774341,"ACTICARBINE, comprimé enrobé",PAPAVÉRINE (CHLORHYDRATE DE)
67177673,"ACTILYSE 2 mg, poudre pour solution injectable et perfusion",ALTÉPLASE 
63617876,"ACTILYSE, poudre et solvant pour solution injectable et perfusion",ALTÉPLASE 
62187806,"ACTIQ 1200 microgrammes, comprimé avec applicateur buccal",CITRATE DE FENTANYL
66645425,"ACTIQ 1600 microgrammes, comprimé avec applicateur buccal",CITRATE DE FENTANYL
64226300,"ACTIQ 200 microgrammes, comprimé avec applicateur buccal",CITRATE DE FENTANYL
67100036,"ACTIQ 400 microgrammes, comprimé avec applicateur buccal",CITRATE DE FENTANYL
61576943,"ACTIQ 600 microgrammes, comprimé avec applicateur buccal",CITRATE DE FENTANYL
64417355,"ACTIQ 800 microgrammes, comprimé avec applicateur buccal",CITRATE DE FENTANYL
62469549,"ACTISKENAN 1 mg, comprimé orodispersible",SULFATE DE MORPHINE
63454500,"ACTISKENAN 10 mg, comprimé orodispersible",SULFATE DE MORPHINE
64288864,"ACTISKENAN 10 mg, gélule",SULFATE DE MORPHINE
60765898,"ACTISKENAN 2,5 mg, comprimé orodispersible",SULFATE DE MORPHINE
63594630,"ACTISKENAN 20 mg, comprimé orodispersible",SULFATE DE MORPHINE
69235748,"ACTISKENAN 20 mg, gélule",SULFATE DE MORPHINE
64373026,"ACTISKENAN 30 mg, comprimé orodispersible",SULFATE DE MORPHINE
62820286,"ACTISKENAN 30 mg, gélule",SULFATE DE MORPHINE
60328261,"ACTISKENAN 5 mg, comprimé orodispersible",SULFATE DE MORPHINE
62417470,"ACTISKENAN 5 mg, gélule",SULFATE DE MORPHINE
66047164,"ACTISOUFRE 4 mg/50 mg par 10 ml, suspension buvable ou pour instillation nasale",SODIUM (MONOSULFURE DE) NONAHYDRATÉ
66047164,"ACTISOUFRE 4 mg/50 mg par 10 ml, suspension buvable ou pour instillation nasale",SACCHAROMYCES CEREVISIAE
67928230,"ACTISOUFRE, solution pour pulvérisation nasale/buccale en flacon pressurisé",SODIUM (SULFURE DE) NONAHYDRATÉ
67928230,"ACTISOUFRE, solution pour pulvérisation nasale/buccale en flacon pressurisé",LEVURE
68933636,ACTIVIR 5 % crème,ACICLOVIR
64955489,"ACTIVOX RHUME PELARGONIUM, solution buvable",PÉLARGONIUM (EXTRAIT FLUIDE DE RACINE DE)
69716824,"ACTONEL 30 mg, comprimé pelliculé",RISÉDRONATE MONOSODIQUE ANHYDRE
64392560,"ACTONEL 35 mg, comprimé gastro-résistant",RISÉDRONATE MONOSODIQUE
60399454,"ACTONEL 35 mg, comprimé pelliculé",RISÉDRONATE MONOSODIQUE ANHYDRE
64144419,"ACTONEL 5 mg, comprimé pelliculé",RISÉDRONATE MONOSODIQUE ANHYDRE
65740030,"ACTONEL 75 mg, comprimé pelliculé",RISÉDRONATE MONOSODIQUE ANHYDRE
64566299,"ACTONELCOMBI 35 mg + 1000 mg/880 UI, comprimé pelliculé et granulés effervescents",RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ
64566299,"ACTONELCOMBI 35 mg + 1000 mg/880 UI, comprimé pelliculé et granulés effervescents",CARBONATE DE CALCIUM
64566299,"ACTONELCOMBI 35 mg + 1000 mg/880 UI, comprimé pelliculé et granulés effervescents",CHOLÉCALCIFÉROL
68951171,"ACTOSOLV 100 000 UI, poudre pour solution injectable/pour perfusion",UROKINASE (MAMMIFERE/HUMAIN/URINE)
67448313,"ACTOSOLV 600 000 UI, poudre pour solution injectable/pour perfusion",UROKINASE (MAMMIFERE/HUMAIN/URINE)
62809126,"ACTRAPID 100 unités internationales/ml, solution injectable",INSULINE HUMAINE RECOMBINANTE 
62040674,"ACTRON, comprimé effervescent",ACIDE ACÉTYLSALICYLIQUE
62040674,"ACTRON, comprimé effervescent",CAFÉINE ANHYDRE
62040674,"ACTRON, comprimé effervescent",PARACÉTAMOL
60043038,"ACTYNOX 50 %/50 % v/v, gaz médicinal comprimé",OXYGÈNE
60043038,"ACTYNOX 50 %/50 % v/v, gaz médicinal comprimé",PROTOXYDE D'AZOTE
63866361,"ACULAR 0,5 %, collyre en solution",KÉTOROLAC TROMÉTAMOL
62580656,"ACUPAN 20 mg/2 mL, solution injectable",NÉFOPAM (CHLORHYDRATE DE)
68943687,"ACUPAN, comprimé",CHLORHYDRATE DE NÉFOPAM
68535415,"ACUSPOT 5%, gel",PEROXYDE DE BENZOYLE HYDRATÉ
67474429,"ADAFLEX 1 mg, comprimé",MÉLATONINE
63820563,"ADAFLEX 2 mg, comprimé",MÉLATONINE
66266560,"ADAFLEX 5 mg, comprimé",MÉLATONINE
65099368,"ADAPALENE TEVA 0,1 POUR CENT, crème",ADAPALÈNE
67245747,"ADAPALENE ZENTIVA 0,1 %, crème",ADAPALÈNE
67549248,"ADAPALENE/PEROXYDE DE BENZOYLE ZENTIVA 0,1 %/2,5 %, gel",ADAPALÈNE
67549248,"ADAPALENE/PEROXYDE DE BENZOYLE ZENTIVA 0,1 %/2,5 %, gel",PEROXYDE DE BENZOYLE HYDRATÉ
69422057,"ADARTREL 0,25 mg, comprimé pelliculé",CHLORHYDRATE DE ROPINIROLE
69982928,"ADARTREL 0,50 mg, comprimé pelliculé",CHLORHYDRATE DE ROPINIROLE
67276995,"ADARTREL 2 mg, comprimé pelliculé",CHLORHYDRATE DE ROPINIROLE
68438457,"ADCETRIS 50 mg, poudre pour solution à diluer pour perfusion",BRENTUXIMAB VÉDOTINE 
63206355,"ADCIRCA 20 mg, comprimé pelliculé",TADALAFIL
64832942,"ADEMPAS 0,5 mg, comprimé pelliculé",RIOCIGUAT
66086562,"ADEMPAS 1 mg, comprimé pelliculé",RIOCIGUAT
60025054,"ADEMPAS 1,5 mg, comprimé pelliculé",RIOCIGUAT
60203795,"ADEMPAS 2 mg, comprimé pelliculé",RIOCIGUAT
61875550,"ADEMPAS 2,5 mg, comprimé pelliculé",RIOCIGUAT
61855583,"ADENOSCAN 30 mg/10 mL, solution pour perfusion",ADÉNOSINE
67537114,"ADENOSINE HIKMA 6 mg/2 mL, solution injectable",ADÉNOSINE
63052537,"ADENOSINE MEDISOL 6 mg/2 ml, solution injectable",ADÉNOSINE
64493890,"ADENURIC 120 mg, comprimé pelliculé",FÉBUXOSTAT
61871331,"ADENURIC 80 mg, comprimé pelliculé",FÉBUXOSTAT
60928936,"ADEPAL, comprimé enrobé",LÉVONORGESTREL
60928936,"ADEPAL, comprimé enrobé",ÉTHINYLESTRADIOL
66265330,"ADIAZINE 500 mg, comprimé",SULFADIAZINE
63359632,"ADONIS VERNALIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ADONIS VERNALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
60351662,"ADONIS VERNALIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ADONIS VERNALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
68955248,"ADOPORT 0,5 mg, gélule",TACROLIMUS MONOHYDRATÉ
68176916,"ADOPORT 1 mg, gélule",TACROLIMUS MONOHYDRATÉ
66927104,"ADOPORT 2 mg, gélule",TACROLIMUS MONOHYDRATÉ
61964294,"ADOPORT 5 mg, gélule",TACROLIMUS MONOHYDRATÉ
62024136,"ADRENALINE AGUETTANT 0,1 mg/mL sans sulfite, solution injectable en seringue pré-remplie",TARTRATE D'ADRÉNALINE
69150358,"ADRENALINE AGUETTANT 1 mg/mL SANS SULFITE, solution injectable",TARTRATE D'ADRÉNALINE
61912155,"ADRENALINE AGUETTANT 1 mg/mL sans sulfite, solution injectable en seringue pré-remplie",TARTRATE D'ADRÉNALINE
61072758,"ADRENALINE AGUETTANT 1 mg/ml, solution injectable en ampoule",ADRÉNALINE
69325747,"ADRENALINE RENAUDIN 0,25 mg/mL, solution injectable en ampoule",TARTRATE D'ADRÉNALINE
69556177,"ADRENALINE RENAUDIN 0,50 mg/mL, solution injectable",TARTRATE D'ADRÉNALINE
69553494,"ADRENALINE RENAUDIN 1 mg/mL, solution injectable en ampoule",TARTRATE D'ADRÉNALINE
66305127,"ADRENALINUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ADRENALINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
66800110,"ADRENALINUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ADRENALINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
65884582,"ADREVIEW [123I] 74 MBq/mL, solution injectable",MÉTA-IODOBENZYLGUANIDINE (SULFATE DE)
65771499,"ADRIBLASTINE 10 mg, poudre pour solution injectable en flacon",DOXORUBICINE (CHLORHYDRATE DE)
64367525,"ADRIBLASTINE 50 mg, poudre pour solution injectable en flacon",DOXORUBICINE (CHLORHYDRATE DE)
66269026,"ADRIGYL 10 000 UI/ml, solution buvable en gouttes",CHOLÉCALCIFÉROL
63725282,"ADROVANCE 70 mg/2800 UI, comprimé",COLÉCALCIFÉROL
63725282,"ADROVANCE 70 mg/2800 UI, comprimé",ALENDRONATE MONOSODIQUE TRIHYDRATÉ
63230395,"ADROVANCE 70 mg/5600 UI, comprimé",COLÉCALCIFÉROL
63230395,"ADROVANCE 70 mg/5600 UI, comprimé",ALENDRONATE MONOSODIQUE TRIHYDRATÉ
62444268,"ADTRALZA 150 mg, solution injectable en seringue préremplie",TRALOKINUMAB 
64854878,"ADTRALZA 300 mg, solution injectable en stylo prérempli",TRALOKINUMAB 
67822622,"ADULAIRE BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",ADULAIRE POUR PRÉPARATIONS HOMÉOPATHIQUES
63931834,"ADVAGRAF 0,5 mg, gélule à libération prolongée",TACROLIMUS MONOHYDRATÉ
64297436,"ADVAGRAF 1 mg, gélule à libération prolongée",TACROLIMUS MONOHYDRATÉ
61604257,"ADVAGRAF 3 mg, gélule à libération prolongée",TACROLIMUS MONOHYDRATÉ
61727612,"ADVAGRAF 5 mg, gélule à libération prolongée",TACROLIMUS MONOHYDRATÉ
66954464,"ADVATE 1000 UI, poudre et solvant pour solution injectable",OCTOCOG ALFA 
64445956,"ADVATE 1500 UI, poudre et solvant pour solution injectable",OCTOCOG ALFA 
68255655,"ADVATE 2000 UI, poudre et solvant pour solution injectable",OCTOCOG ALFA 
68294455,"ADVATE 250 UI, poudre et solvant pour solution injectable",OCTOCOG ALFA 
69558317,"ADVATE 3000 UI, poudre et solvant pour solution injectable",OCTOCOG ALFA 
67778827,"ADVATE 500 UI, poudre et solvant pour solution injectable",OCTOCOG ALFA 
68634000,"ADVIL 200 mg, comprimé enrobé",IBUPROFÈNE
63646874,"ADVIL 400 mg, comprimé enrobé",IBUPROFÈNE
67848097,"ADVILCAPS 200 mg, capsule molle",IBUPROFÈNE
61959735,"ADVILCAPS 400 mg, capsule molle",IBUPROFÈNE
63040606,"ADVILMED 400 mg, comprimé enrobé",IBUPROFÈNE
61902232,"ADVILMED ENFANTS ET NOURRISSONS 20 mg/1 ml, suspension buvable en flacon",IBUPROFÈNE
62352670,"ADZYNMA 1500 UI, poudre et solvant pour solution injectable",ADAMTS13R 
66193589,"ADZYNMA 500 UI, poudre et solvant pour solution injectable",ADAMTS13R 
69643760,"AERIUS 0,5 mg/ml, solution buvable",DESLORATADINE
61833327,"AERIUS 5 mg, comprimé pelliculé",DESLORATADINE
63498500,"AERRANE, liquide pour inhalation par vapeur",ISOFLURANE
61276928,AESCULUS COMPOSE,HAMAMÉLIS POUR PRÉPARATIONS HOMÉOPATHIQUES
61276928,AESCULUS COMPOSE,HYDRASTIS CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
61276928,AESCULUS COMPOSE,VIBURNUM PRUNIFOLIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
61276928,AESCULUS COMPOSE,AESCULUS HIPPOCASTANUM POUR PRÉPARATIONS HOMÉOPATHIQUES
63869208,"AESCULUS GLABRA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AESCULUS GLABRA POUR PRÉPARATIONS HOMÉOPATHIQUES
69543062,"AESCULUS HIPPOCASTANUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AESCULUS HIPPOCASTANUM POUR PRÉPARATIONS HOMÉOPATHIQUES
62620175,"AESCULUS HIPPOCASTANUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AESCULUS HIPPOCASTANUM POUR PRÉPARATIONS HOMÉOPATHIQUES
60172307,"AESCULUS HIPPOCASTANUM macérat glycériné BOIRON, degré de dilution compris entre 4DH et 6DH",AESCULUS HIPPOCASTANUM MACÉRAT GLYCÉRINÉ POUR PRÉPARATIONS HOMÉOPATHIQUES
69213673,"AESCULUS HIPPOCASTANUM, décocté WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH","AESCULUS HIPPOCASTANUM, DÉCOCTÉ POUR PRÉPARATIONS HOMÉOPATHIQUES"
60955709,"AETHIOPS MERCURIALIS MINERALIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",AETHIOPS MERCURIALIS MINERALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
68930647,"AETHIOPS MERCURIALIS MINERALIS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",AETHIOPS MERCURIALIS MINERALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
66067715,"AETHUSA CYNAPIUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AETHUSA CYNAPIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
61282849,"AETHUSA CYNAPIUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AETHUSA CYNAPIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
64700855,"AETOXISCLEROL 0,25 % (5 mg/2 mL), solution injectable",MACROGOL 9 (ÉTHER LAURIQUE DE)
68821893,"AETOXISCLEROL 0,5 % (10 mg/2 mL), solution injectable",MACROGOL 9 (ÉTHER LAURIQUE DE)
67316525,"AETOXISCLEROL 1 % (20 mg/2 mL), solution injectable",LAUROMACROGOL 400
64920036,"AETOXISCLEROL 2 % (40 mg/2 mL), solution injectable",LAUROMACROGOL 400
68080800,"AETOXISCLEROL 3 % (60 mg/2 mL), solution injectable",LAUROMACROGOL 400
64201368,"AFINITOR 10 mg, comprimé",ÉVÉROLIMUS
62142469,"AFINITOR 2,5 mg, comprimé",ÉVÉROLIMUS
69867865,"AFINITOR 5 mg, comprimé",ÉVÉROLIMUS
60833559,"AFLAVIS 1 mg/mL, collyre en solution",PHOSPHATE SODIQUE DE DEXAMÉTHASONE
63409366,"AFQLIR 40 mg/mL, solution injectable en seringue préremplie",AFLIBERCEPT 
61906519,"AFSTYLA 1000 UI, poudre et solvant pour solution injectable",LONOCTOCOG ALFA 
60944716,"AFSTYLA 1500 UI, poudre et solvant pour solution injectable",LONOCTOCOG ALFA 
64477690,"AFSTYLA 2000 UI, poudre et solvant pour solution injectable",LONOCTOCOG ALFA 
66216027,"AFSTYLA 250 UI, poudre et solvant pour solution injectable",LONOCTOCOG ALFA 
61411315,"AFSTYLA 2500 UI, poudre et solvant pour solution injectable",LONOCTOCOG ALFA 
64280351,"AFSTYLA 3000 UI, poudre et solvant pour solution injectable",LONOCTOCOG ALFA 
67710662,"AFSTYLA 500 UI, poudre et solvant pour solution injectable",LONOCTOCOG ALFA 
60007960,"AFTAGEL, gel buccal",SULFATE DE ZINC
60007960,"AFTAGEL, gel buccal",CHLORHYDRATE DE LIDOCAÏNE
67717450,"AGARICUS BULBOSUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGARICUS BULBOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES
62313404,"AGARICUS BULBOSUS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",AGARICUS BULBOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES
68786104,"AGARICUS MUSCARIUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGARICUS MUSCARIUS POUR PRÉPARATIONS HOMÉOPATHIQUES
65062366,"AGARICUS MUSCARIUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGARICUS MUSCARIUS POUR PRÉPARATIONS HOMÉOPATHIQUES
67197786,"AGARICUS MUSCARIUS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGARICUS MUSCARIUS POUR PRÉPARATIONS HOMÉOPATHIQUES
69061404,"AGAVE AMERICANA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",AGAVE AMERICANA POUR PRÉPARATIONS HOMÉOPATHIQUES
62862068,"AGILUS 120 mg, poudre pour solution injectable",DANTROLÈNE SODIQUE HÉMIHEPTAHYDRATÉ
66768488,"AGIOLAX, granulés",ISPAGHUL (GRAINE D')
66768488,"AGIOLAX, granulés","ISPAGHUL (GRAINE D'), TÉGUMENT DE LA"
66768488,"AGIOLAX, granulés",SÉNÉ DE L'INDE OU DE TINNEVELLY (FRUIT DE)
60386574,"AGNUS CASTUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
68820332,"AGNUS CASTUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
66004451,"AGNUS CASTUS TEINTURE MERE BOIRON, liquide oral",AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
64798333,"AGOMELATINE BIOGARAN 25 mg, comprimé pelliculé",AGOMÉLATINE
69718024,"AGOMELATINE EG 25 mg, comprimé pelliculé",CO-CRISTAL D'AGOMÉLATINE-ACIDE CITRIQUE
65359652,"AGOMELATINE VIATRIS 25 mg, comprimé pelliculé",CO-CRISTAL D'AGOMÉLATINE-ACIDE CITRIQUE
62525777,"AGOMELATINE ZENTIVA 25 mg, comprimé pelliculé",AGOMÉLATINE-ACIDE CITRIQUE (CO-CRISTAL D')
68775684,"AGRAPHIS NUTANS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGRAPHIS NUTANS POUR PRÉPARATIONS HOMÉOPATHIQUES
61825622,"AGRAPHIS NUTANS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGRAPHIS NUTANS POUR PRÉPARATIONS HOMÉOPATHIQUES
66766366,"AGRASTAT 250 microgrammes/ml, solution à diluer pour perfusion",CHLORHYDRATE DE TIROFIBAN MONOHYDRATÉ
65024764,"AGRASTAT 50 microgrammes/ml, solution pour perfusion",CHLORHYDRATE DE TIROFIBAN MONOHYDRATÉ
62336157,"AGRIMONIA EUPATORIA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",AGRIMONIA EUPATORIA POUR PRÉPARATIONS HOMÉOPATHIQUES
60456535,"AGYRAX, comprimé sécable",MÉCLOZINE (DICHLORHYDRATE DE)
61793701,"AILANTHUS GLANDULOSA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",AILANTHUS GLANDULOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
